0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.005,0.500,0.025,0.000,0.000,0.000,0.000
0.011,0.500,0.033,0.000,0.000,0.000,0.000
0.018,0.500,0.068,0.000,0.000,0.000,0.000
0.021,0.500,0.065,0.000,0.000,0.000,0.000
0.023,0.500,0.061,0.000,0.000,0.000,0.000
0.028,0.500,1.148,0.000,0.000,0.000,0.000
0.043,0.500,1.743,0.000,0.000,0.000,0.000
0.161,0.500,2.275,0.000,0.000,0.000,0.000
0.409,0.500,3.152,0.000,0.000,0.000,0.000
0.610,0.500,3.194,0.000,0.000,0.000,0.000
0.701,0.500,3.204,0.000,0.000,0.000,0.000
0.815,0.500,3.467,0.000,0.000,0.000,0.000
0.900,0.500,3.804,0.000,0.000,0.000,0.000
1.041,0.500,3.825,0.000,0.000,0.000,0.000
1.178,0.500,3.886,0.000,0.000,0.000,0.000
1.363,0.500,4.476,0.000,0.000,0.000,0.000
1.492,0.500,4.433,0.000,0.000,0.000,0.000
1.633,0.500,4.383,0.000,0.000,0.000,0.000
1.829,0.500,4.315,0.000,0.000,0.000,0.000
1.933,0.500,4.233,0.000,0.000,0.000,0.000
2.091,0.500,4.195,0.000,0.000,0.000,0.000
2.233,0.500,4.167,0.000,0.000,0.000,0.000
2.435,0.500,4.117,0.000,0.000,0.000,0.000
2.613,0.500,4.301,0.000,0.000,0.000,0.000
2.804,0.500,4.271,0.000,0.000,0.000,0.000
3.053,0.500,4.652,0.000,0.000,0.000,0.000
3.229,0.500,4.608,0.000,0.000,0.000,0.000
3.401,0.474,4.561,0.000,0.000,0.000,0.000
3.621,0.500,4.532,0.000,0.000,0.000,0.000
3.887,0.500,4.483,0.000,0.000,0.000,0.000
4.120,0.474,4.553,0.000,0.000,0.000,0.000
4.359,0.500,4.666,0.000,0.000,0.000,0.000
4.530,0.500,4.704,0.000,0.000,0.000,0.000
4.736,0.500,4.649,0.000,0.000,0.000,0.000
4.939,0.500,4.601,0.000,0.000,0.000,0.000
5.200,0.500,4.653,0.000,0.000,0.000,0.000
5.425,0.500,4.739,0.000,0.000,0.000,0.000
5.723,0.500,4.738,0.000,0.000,0.000,0.000
5.994,0.500,4.812,0.000,0.000,0.000,0.000
6.265,0.485,4.795,0.000,0.000,0.000,0.000
6.525,0.440,4.800,0.000,0.000,0.000,0.000
6.886,0.403,4.776,0.000,0.000,0.000,0.000
7.229,0.373,4.744,0.000,0.000,0.000,0.000
7.590,0.326,4.719,0.000,0.000,0.000,0.000
7.952,0.274,4.693,0.000,0.000,0.000,0.000
8.334,0.229,4.653,0.000,0.000,0.000,0.000
8.696,0.246,4.751,0.000,0.000,0.000,0.000
8.994,0.188,4.729,0.000,0.000,0.000,0.000
9.311,0.193,4.688,0.000,0.000,0.000,0.000
9.730,0.185,4.711,0.000,0.000,0.000,0.000
10.116,0.170,4.680,0.000,0.000,0.000,0.000
10.480,0.127,4.643,0.000,0.000,0.000,0.000
10.856,0.128,4.720,0.000,0.000,0.000,0.000
11.202,0.000,4.678,0.000,0.000,0.000,0.000
11.577,0.348,4.637,0.000,0.000,0.000,0.000
11.951,0.349,4.597,0.000,0.000,0.000,0.000
12.329,0.349,4.609,0.000,0.000,0.000,0.000
12.699,0.354,4.588,0.000,0.000,0.000,0.000
13.096,0.361,4.579,0.000,0.000,0.000,0.000
13.469,0.000,4.662,0.000,0.000,0.000,0.000
13.865,0.000,4.625,0.000,0.000,0.000,0.000
REACHED GOAL 1
14.352,0.500,4.589,0.000,0.000,0.000,0.000
14.764,0.500,4.588,0.000,0.000,0.000,0.000
15.163,0.474,4.682,0.000,0.000,0.000,0.000
15.552,0.500,4.684,0.000,0.000,0.000,0.000
15.933,0.500,4.813,0.000,0.000,0.000,0.000
16.375,0.500,4.844,0.000,0.000,0.000,0.000
16.837,0.500,4.981,0.000,0.000,0.000,0.000
17.335,0.500,5.117,0.000,0.000,0.000,0.000
17.881,0.500,5.165,0.000,0.000,0.000,0.000
18.411,0.500,5.296,0.000,0.000,0.000,0.000
18.968,0.500,5.345,0.000,0.000,0.000,0.000
19.431,0.500,5.357,0.000,0.000,0.000,0.000
19.936,0.500,5.337,0.000,0.000,0.000,0.000
20.471,0.500,5.348,0.000,0.000,0.000,0.000
21.029,0.500,5.388,0.000,0.000,0.000,0.000
21.544,0.500,5.510,0.000,0.000,0.000,0.000
22.053,0.500,5.490,0.000,0.000,0.000,0.000
22.606,0.500,5.575,0.000,0.000,0.000,0.000
23.223,0.500,5.619,0.000,0.000,0.000,0.000
23.774,0.500,5.613,0.000,0.000,0.000,0.000
24.283,0.500,5.669,0.000,0.000,0.000,0.000
24.760,0.500,5.649,0.000,0.000,0.000,0.000
25.265,0.500,5.685,0.000,0.000,0.000,0.000
25.809,0.500,5.662,0.000,0.000,0.000,0.000
26.356,0.500,5.793,0.000,0.000,0.000,0.000
26.886,0.500,5.769,0.000,0.000,0.000,0.000
