-0.001,-0.002,0.003057,1751405858,861919403
-0.002,-0.004,0.003057,1751405872,262331724
-0.002,-0.003,0.003057,1751405872,461798668
-0.001,-0.002,0.003057,1751405872,661862135
-0.004,-0.002,0.003057,1751405872,861726284
-0.004,-0.004,0.003057,1751405873,61874151
-0.003,-0.003,0.003057,1751405873,262094975
-0.014,0.006,0.003057,1751405873,462563276
-0.025,0.089,0.003057,1751405873,661823988
0.216,0.053,0.003057,1751405873,961705446
0.407,0.025,0.003057,1751405874,161408186
0.484,0.049,0.003057,1751405874,362200022
0.596,0.034,0.003057,1751405874,561500549
0.672,0.055,0.003057,1751405874,761844158
0.783,0.114,0.003057,1751405874,962122917
0.873,0.130,0.003057,1751405875,161908865
0.998,0.040,0.003057,1751405875,362131834
1.118,-0.008,0.003057,1751405875,562348127
1.217,0.092,0.003057,1751405875,761776447
1.364,0.189,0.003057,1751405875,962495089
1.380,0.173,0.003057,1751405876,161780834
1.473,0.205,0.003057,1751405876,361943960
1.579,0.213,0.003057,1751405876,562329292
1.719,0.231,0.003057,1751405876,762042284
1.787,0.287,0.003057,1751405876,962791204
1.925,0.349,0.003057,1751405877,162243128
2.112,0.485,0.003057,1751405877,461773872
2.199,0.495,0.003057,1751405877,661826134
2.271,0.497,0.003057,1751405877,862159014
2.389,0.470,0.003057,1751405878,61577320
2.560,0.471,0.003057,1751405878,262579203
2.691,0.453,0.003057,1751405878,462666988
2.776,0.438,0.003057,1751405878,761754751
2.858,0.498,0.003057,1751405878,961648941
2.984,0.563,0.003057,1751405879,162442207
2.996,0.581,0.003057,1751405879,361787319
3.061,0.629,0.003057,1751405879,561959505
3.160,0.665,0.003057,1751405879,762210131
3.344,0.717,0.003057,1751405879,962012529
3.434,0.740,0.003057,1751405880,162298918
3.506,0.779,0.003057,1751405880,362193346
3.605,0.821,0.003057,1751405880,562303066
3.827,0.878,0.003057,1751405880,962289572
3.946,0.867,0.003057,1751405881,162153959
4.132,0.839,0.003057,1751405881,362624168
4.288,0.818,0.003057,1751405881,562298298
4.400,0.775,0.003057,1751405881,762616396
4.431,0.870,0.003057,1751405882,62314987
4.450,0.901,0.003057,1751405882,261875391
4.549,0.922,0.003057,1751405882,461676598
4.662,0.869,0.003057,1751405882,761762142
4.726,0.860,0.003057,1751405882,962080240
4.760,0.867,0.003057,1751405883,161541462
4.815,0.848,0.003057,1751405883,362186193
4.838,0.823,0.003057,1751405883,662476540
4.900,0.868,0.003057,1751405912,262217522
4.896,0.877,0.003057,1751405912,562252283
4.897,0.877,0.003057,1751405912,762425900
4.880,0.894,0.003057,1751405912,962110996
4.867,0.971,0.003057,1751405913,162024975
4.942,0.959,0.003057,1751405913,361865997
5.080,0.865,0.003057,1751405913,562335491
REACHED GOAL 1
5.329,0.788,0.003057,1751405932,262161493
5.337,0.790,0.003057,1751405932,562441587
5.328,0.784,0.003057,1751405932,762479544
5.388,0.726,0.003057,1751405932,961720943
5.479,0.627,0.003057,1751405933,161664009
5.604,0.564,0.003057,1751405933,362558365
5.705,0.561,0.003057,1751405933,562024355
5.790,0.572,0.003057,1751405933,762353182
5.865,0.313,0.003057,1751405934,60003042
5.973,0.154,0.003057,1751405934,262288570
6.129,-0.022,0.003057,1751405934,561941862
6.140,-0.164,0.003057,1751405934,761125088
6.106,-0.330,0.003057,1751405934,962439060
6.200,-0.359,0.003057,1751405935,165000916
6.288,-0.338,0.003057,1751405935,362040281
6.307,-0.404,0.003057,1751405935,562395096
6.317,-0.581,0.003057,1751405935,757418633
6.398,-0.581,0.003057,1751405935,962655067
6.530,-0.631,0.003057,1751405936,162417412
6.544,-0.710,0.003057,1751405936,362343550
6.495,-0.970,0.003057,1751405936,662368298
6.495,-0.997,0.003057,1751405936,862456799
6.487,-1.046,0.003057,1751405937,61924934
6.557,-1.260,0.003057,1751405937,261975288
6.665,-1.467,0.003057,1751405937,462827444
6.637,-1.480,0.003057,1751405937,666620016
6.692,-1.509,0.003057,1751405937,862308025
6.725,-1.603,0.003057,1751405938,61911583
6.835,-1.787,0.003057,1751405938,266685247
6.949,-1.820,0.003057,1751405938,462681055
7.026,-1.885,0.003057,1751405938,662072659
7.053,-1.959,0.003057,1751405938,862548113
7.073,-2.151,0.003057,1751405939,62603951
7.096,-2.244,0.003057,1751405939,364511967
7.094,-2.358,0.003057,1751405939,559802771
7.132,-2.527,0.003057,1751405939,762262106
7.265,-2.613,0.003057,1751405939,959980249
7.264,-2.617,0.003057,1751405940,161698341
7.203,-2.807,0.003057,1751405940,362602711
7.263,-2.998,0.003057,1751405940,561736584
7.302,-3.013,0.003057,1751405940,762327194
7.348,-2.909,0.003057,1751405940,961931229
7.334,-3.044,0.003057,1751405941,160974264
7.369,-3.290,0.003057,1751405941,361953259
7.476,-3.458,0.003057,1751405941,562025547
7.517,-3.425,0.003057,1751405941,861349821
7.496,-3.749,0.003057,1751405942,161811352
7.510,-3.928,0.003057,1751405942,361150980
7.641,-3.848,0.003057,1751405942,562636852
7.711,-3.809,0.003057,1751405942,761862040
7.711,-4.053,0.003057,1751405942,962629795
7.752,-4.264,0.003057,1751405943,160370111
7.797,-4.294,0.003057,1751405943,362193108
7.901,-4.364,0.003057,1751405943,562834978
7.850,-4.523,0.003057,1751405943,761737823
7.754,-4.751,0.003057,1751405944,61885357
7.856,-4.790,0.003057,1751405944,262274265
7.856,-4.791,0.003057,1751405944,462360859
7.859,-4.904,0.003057,1751405944,662091255
7.849,-5.079,0.003057,1751405944,862164259
7.902,-5.218,0.003057,1751405945,61974287
7.850,-5.369,0.003057,1751405945,361734867
7.830,-5.543,0.003057,1751405945,562733650
7.927,-5.580,0.003057,1751405945,762238979
7.972,-5.577,0.003057,1751405945,961776972
7.972,-5.719,0.003057,1751405946,162256002
7.946,-5.988,0.003057,1751405946,462390900
7.988,-6.056,0.003057,1751405946,661773682
8.053,-6.099,0.003057,1751405946,862846851
8.073,-6.216,0.003057,1751405947,62400818
8.079,-6.394,0.003057,1751405947,262233973
8.089,-6.416,0.003057,1751405947,462658882
8.198,-6.388,0.003057,1751405947,661922455
8.239,-6.535,0.003057,1751405947,866861343
8.234,-6.800,0.003057,1751405948,61566114
8.271,-6.851,0.003057,1751405948,262187243
8.346,-6.916,0.003057,1751405948,562777042
8.392,-7.139,0.003057,1751405948,762813091
8.465,-7.283,0.003057,1751405948,962534189
8.552,-7.238,0.003057,1751405949,162033796
8.628,-7.240,0.003057,1751405949,361710787
8.490,-7.442,0.003057,1751405949,561592579
8.490,-7.715,0.003057,1751405949,756471634
8.565,-7.728,0.003057,1751405949,959936857
8.655,-7.850,0.003057,1751405950,267172575
8.661,-7.964,0.003057,1751405950,461575031
8.721,-8.079,0.003057,1751405950,661788940
8.784,-8.125,0.003057,1751405950,861863136
8.770,-8.255,0.003057,1751405951,61976910
8.630,-8.422,0.003057,1751405951,262189150
8.640,-8.477,0.003057,1751405951,562697649
8.635,-8.573,0.003057,1751405951,862876415
8.604,-8.821,0.003057,1751405952,62085867
8.698,-8.966,0.003057,1751405952,366680145
8.789,-8.974,0.003057,1751405952,661654949
8.679,-9.265,0.003057,1751405952,861512423
8.655,-9.420,0.003057,1751405953,61906815
8.774,-9.413,0.003057,1751405953,267794847
8.790,-9.532,0.003057,1751405953,462765217
8.599,-9.605,0.003057,1751405953,661769390
8.487,-9.755,0.003057,1751405953,961427212
8.670,-9.813,0.003057,1751405954,172817469
8.601,-9.853,0.003057,1751405954,360355377
8.436,-9.924,0.003057,1751405954,561951637
8.295,-9.945,0.003057,1751405954,762290716
8.302,-9.997,0.003057,1751405954,962873697
8.255,-10.330,0.003057,1751405955,362467527
8.257,-10.373,0.003057,1751405955,562123775
8.312,-10.410,0.003057,1751405955,762357950
8.313,-10.498,0.003057,1751405955,962630033
8.352,-10.448,0.003057,1751405956,161543608
8.310,-10.392,0.003057,1751405956,362541437
8.267,-10.431,0.003057,1751405956,563261747
8.322,-10.397,0.003057,1751405956,762323141
8.242,-10.365,0.003057,1751405956,962228298
8.188,-10.323,0.003057,1751405957,162066221
8.309,-10.382,0.003057,1751405957,362400055
8.286,-10.395,0.003057,1751405957,561839819
8.203,-10.320,0.003057,1751405957,762175322
8.235,-10.265,0.003057,1751405957,962345600
8.235,-10.294,0.003057,1751405958,162559748
8.440,-10.263,0.003057,1751405958,362461567
8.489,-10.256,0.003057,1751405958,561804533
8.618,-10.213,0.003057,1751405958,760208845
8.597,-10.257,0.003057,1751405958,962098360
8.659,-10.187,0.003057,1751405959,162131310
8.671,-10.176,0.003057,1751405959,362616777
8.572,-10.190,0.003057,1751405959,562130928
8.520,-10.208,0.003057,1751405959,762423754
8.521,-10.122,0.003057,1751405959,962464094
8.377,-10.090,0.003057,1751405960,162383318
8.269,-10.172,0.003057,1751405960,362268209
8.201,-10.092,0.003057,1751405960,562049150
8.184,-10.081,0.003057,1751405960,762094259
8.116,-10.165,0.003057,1751405960,956738234
7.911,-10.112,0.003057,1751405961,162750721
7.699,-9.911,0.003057,1751405961,361925364
7.732,-9.950,0.003057,1751405961,562328100
7.746,-10.085,0.003057,1751405961,762441635
7.483,-9.969,0.003057,1751405961,961920977
7.299,-9.910,0.003057,1751405962,162345648
7.321,-9.952,0.003057,1751405962,361588240
7.304,-9.968,0.003057,1751405962,562531710
7.078,-9.931,0.003057,1751405962,763116598
6.985,-9.925,0.003057,1751405962,961651325
6.901,-9.862,0.003057,1751405963,160367250
6.896,-9.793,0.003057,1751405963,362369299
6.743,-9.827,0.003057,1751405963,562351704
6.567,-9.868,0.003057,1751405963,762121677
6.458,-9.824,0.003057,1751405963,961901188
6.387,-9.808,0.003057,1751405964,162528515
6.248,-9.898,0.003057,1751405964,363030910
6.134,-9.870,0.003057,1751405964,562115908
6.102,-9.859,0.003057,1751405964,761787891
5.855,-9.976,0.003057,1751405965,62556267
5.719,-10.044,0.003057,1751405965,261753082
5.728,-10.060,0.003057,1751405965,461219311
5.628,-10.107,0.003057,1751405965,659867287
5.567,-10.102,0.003057,1751405965,861802101
5.431,-10.192,0.003057,1751405966,62297583
5.275,-10.234,0.003057,1751405966,361809254
5.317,-10.267,0.003057,1751405966,562523842
5.185,-10.359,0.003057,1751405966,762370586
5.071,-10.423,0.003057,1751405966,962346315
5.032,-10.526,0.003057,1751405967,161615849
5.016,-10.543,0.003057,1751405967,362405062
4.914,-10.601,0.003057,1751405967,562941790
4.840,-10.760,0.003057,1751405967,761907101
4.774,-10.898,0.003057,1751405967,962137222
4.815,-11.002,0.003057,1751405968,162491083
4.830,-11.047,0.003057,1751405968,360258579
4.800,-11.105,0.003057,1751405968,562164545
4.772,-11.250,0.003057,1751405968,761957645
4.753,-11.336,0.003057,1751405968,961816549
4.754,-11.385,0.003057,1751405969,162534714
4.738,-11.516,0.003057,1751405969,362437725
4.719,-11.625,0.003057,1751405969,562340498
4.783,-11.725,0.003057,1751405969,862146616
4.787,-11.763,0.003057,1751405970,62166214
4.884,-12.018,0.003057,1751405970,361726999
4.768,-11.959,0.003057,1751405970,562387705
4.789,-11.937,0.003057,1751405970,761877775
4.885,-12.175,0.003057,1751405970,963140965
4.832,-12.357,0.003057,1751405971,157371521
4.914,-12.333,0.003057,1751405971,362525463
4.876,-12.309,0.003057,1751405971,562349558
4.949,-12.425,0.003057,1751405971,763039351
5.007,-12.798,0.003057,1751405972,63150406
4.970,-12.746,0.003057,1751405972,362740517
5.053,-12.839,0.003057,1751405972,560857534
5.226,-13.006,0.003057,1751405972,861841679
5.319,-13.044,0.003057,1751405973,63071728
5.219,-13.166,0.003057,1751405973,262662649
5.282,-13.235,0.003057,1751405973,461692572
5.351,-13.390,0.003057,1751405973,662501335
5.392,-13.461,0.003057,1751405973,962736368
5.372,-13.523,0.003057,1751405974,166586399
5.434,-13.720,0.003057,1751405974,362297297
5.529,-13.798,0.003057,1751405974,562054157
5.573,-13.846,0.003057,1751405974,762451887
5.608,-14.044,0.003057,1751405974,962296963
5.637,-14.190,0.003057,1751405975,161926508
5.598,-14.323,0.003057,1751405975,362197876
5.570,-14.348,0.003057,1751405975,562230349
5.589,-14.464,0.003057,1751405975,761906147
5.742,-14.671,0.003057,1751405976,62026501
5.741,-14.709,0.003057,1751405976,361437082
5.764,-14.893,0.003057,1751405976,661690235
5.731,-15.094,0.003057,1751405976,865577221
5.828,-15.210,0.003057,1751405977,62124968
5.852,-15.047,0.003057,1751405977,262172699
5.893,-15.202,0.003057,1751405977,462366104
5.967,-15.498,0.003057,1751405977,762305975
6.018,-15.582,0.003057,1751405977,961468697
6.125,-15.527,0.003057,1751405978,162581682
6.178,-15.640,0.003057,1751405978,362267733
6.180,-15.882,0.003057,1751405978,561850309
6.192,-15.963,0.003057,1751405978,762546539
6.270,-15.962,0.003057,1751405978,961731911
6.393,-16.123,0.003057,1751405979,162673473
6.384,-16.248,0.003057,1751405979,362571955
6.401,-16.328,0.003057,1751405979,561872721
6.511,-16.426,0.003057,1751405979,861657381
6.480,-16.607,0.003057,1751405980,62259436
6.516,-16.762,0.003057,1751405980,262031555
