-0.006,0.000,0.003965,1751576157,519079447
-0.008,0.003,0.003965,1751576170,918723822
-0.001,0.010,0.003965,1751576171,318941832
-0.022,0.066,0.003965,1751576171,518883228
0.010,0.066,0.003965,1751576171,818656206
0.221,0.010,0.003965,1751576172,118722677
0.460,-0.003,0.003965,1751576172,418377638
0.605,-0.018,0.003965,1751576172,619478464
0.829,0.064,0.003965,1751576172,919352770
0.911,0.100,0.003965,1751576173,118839264
1.024,0.024,0.003965,1751576173,419000149
1.199,-0.025,0.003965,1751576173,719453812
1.280,-0.004,0.003965,1751576173,919439316
1.474,-0.004,0.003965,1751576174,219307661
1.662,-0.022,0.003965,1751576174,519206047
1.707,-0.026,0.003965,1751576174,718712330
1.839,-0.096,0.003965,1751576175,18454313
2.145,-0.120,0.003965,1751576175,319178820
2.225,-0.114,0.003965,1751576175,618463516
2.234,-0.077,0.003965,1751576175,819454908
2.482,0.004,0.003965,1751576176,119036674
2.700,0.035,0.003965,1751576176,419743061
2.880,0.012,0.003965,1751576176,719284058
3.035,0.007,0.003965,1751576176,918891907
3.212,0.008,0.003965,1751576177,218816042
3.284,0.029,0.003965,1751576177,418974161
3.447,0.070,0.003965,1751576177,719065905
3.589,0.079,0.003965,1751576178,19596577
3.712,-0.056,0.003965,1751576178,319118977
3.882,-0.133,0.003965,1751576178,618798971
3.975,-0.116,0.003965,1751576178,818838596
4.133,0.047,0.003965,1751576179,118847847
4.258,0.196,0.003965,1751576179,319217682
4.325,0.370,0.003965,1751576179,619231224
4.361,0.556,0.003965,1751576179,919663429
4.400,0.617,0.003965,1751576180,219161510
4.520,0.521,0.003965,1751576180,418513536
4.778,0.224,0.003965,1751576180,718667507
5.216,-0.057,0.003965,1751576181,18582106
5.460,-0.158,0.003965,1751576181,219046354
5.523,-0.202,0.003965,1751576181,519905329
5.562,-0.047,0.003965,1751576181,819571972
5.712,0.060,0.003965,1751576182,18697262
5.820,0.207,0.003965,1751576182,318495989
5.939,0.313,0.003965,1751576182,618676901
6.115,0.353,0.003965,1751576182,819145918
6.271,0.268,0.003965,1751576183,118598461
6.381,0.111,0.003965,1751576183,419121742
6.590,0.099,0.003965,1751576183,718901873
6.694,0.099,0.003965,1751576183,918287039
6.887,0.103,0.003965,1751576184,218169689
7.127,0.088,0.003965,1751576184,519403219
7.204,0.145,0.003965,1751576184,719559908
7.340,0.104,0.003965,1751576185,18710613
7.628,0.059,0.003965,1751576185,318929195
7.710,0.145,0.003965,1751576185,618409395
7.805,0.222,0.003965,1751576185,819419622
8.001,0.355,0.003965,1751576186,119125605
8.046,0.420,0.003965,1751576186,319267988
8.141,0.444,0.003965,1751576186,618932724
8.339,0.516,0.003965,1751576186,918770790
8.489,0.548,0.003965,1751576187,218586683
8.539,0.570,0.003965,1751576187,418315411
8.714,0.598,0.003965,1751576187,719096661
8.915,0.549,0.003965,1751576188,18900633
9.049,0.509,0.003965,1751576188,219157696
9.248,0.492,0.003965,1751576188,518758297
9.429,0.518,0.003965,1751576188,818675041
9.546,0.556,0.003965,1751576189,19278049
9.730,0.737,0.003965,1751576189,319158316
9.741,0.918,0.003965,1751576189,619668961
9.740,0.957,0.003965,1751576189,819920063
9.905,1.022,0.003965,1751576190,118927717
