0.000,0.000,0.000,2.119,351.750,-8279.000,3872.000
0.003,0.500,0.080,2.575,222.500,-8126.000,3872.000
0.014,0.500,0.657,2.559,207.750,-10642.000,3808.000
0.074,0.500,2.462,2.688,580.000,-13889.000,3776.000
0.164,0.500,3.452,1.901,427.750,-13787.000,3808.000
0.403,0.500,3.250,3.057,325.250,-13753.000,3776.000
0.651,0.500,3.657,2.903,441.000,-15164.000,3808.000
0.806,0.500,3.572,1.629,149.000,-14382.000,3808.000
1.048,0.500,3.707,2.496,213.250,-15113.000,3840.000
1.137,0.500,4.594,2.405,545.250,-14008.000,3808.000
1.273,0.500,4.497,1.979,363.500,-13600.000,3840.000
1.457,0.500,4.334,1.902,282.750,-13447.000,3776.000
1.543,0.500,4.628,2.402,404.250,-13889.000,3776.000
1.738,0.500,4.704,1.596,275.500,-13260.000,3808.000
1.931,0.500,4.588,1.407,200.000,-13498.000,3808.000
2.025,0.500,4.884,2.231,501.750,-13243.000,3840.000
2.187,0.500,4.827,1.623,497.750,-12818.000,3808.000
2.496,0.500,4.953,2.542,450.000,-11764.000,3808.000
2.589,0.500,5.033,2.126,449.000,-11764.000,3808.000
2.637,0.500,5.417,1.328,319.750,-11458.000,3776.000
2.900,0.500,5.369,2.345,289.500,-12325.000,3808.000
3.138,0.500,5.289,2.397,277.000,-11186.000,3808.000
3.360,0.500,5.187,2.113,426.750,-11220.000,3808.000
3.541,0.447,5.259,2.607,329.000,-11815.000,3840.000
3.754,0.421,5.249,2.319,525.000,-11951.000,3840.000
3.904,0.500,5.526,1.507,414.500,-12631.000,3840.000
4.092,0.500,5.565,2.473,396.250,-12002.000,3808.000
4.268,0.500,5.596,2.765,300.000,-12325.000,3840.000
4.498,0.500,5.565,2.982,308.250,-13175.000,3776.000
4.734,0.500,5.537,2.594,408.250,-13175.000,3776.000
4.930,0.474,5.557,2.609,445.000,-12240.000,3808.000
5.252,0.500,5.770,1.426,347.000,-12240.000,3808.000
5.565,0.500,5.732,2.431,273.500,-12070.000,3808.000
5.873,0.500,5.653,2.764,169.000,-12903.000,3840.000
6.204,0.500,5.714,2.788,285.250,-11917.000,3840.000
6.420,0.500,5.702,2.609,384.500,-12053.000,3840.000
6.651,0.500,5.663,2.845,524.750,-12104.000,3776.000
7.072,0.500,5.648,2.930,531.500,-13532.000,3776.000
7.618,0.500,5.642,2.498,226.500,-12852.000,3808.000
7.952,0.500,5.611,2.627,264.750,-12325.000,3808.000
8.230,0.500,5.611,3.039,328.250,-12240.000,3808.000
8.536,0.500,5.777,2.469,448.000,-11730.000,3840.000
8.809,0.500,5.761,2.630,384.250,-12852.000,3840.000
9.082,0.500,5.763,2.957,375.500,-12682.000,3840.000
9.354,0.474,5.832,2.386,347.250,-12682.000,3840.000
9.659,0.500,5.852,2.653,270.000,-12036.000,3776.000
10.002,0.500,5.830,2.075,219.500,-11764.000,3776.000
10.362,0.500,5.851,2.550,276.750,-11679.000,3808.000
10.703,0.500,5.812,2.620,482.250,-11713.000,3808.000
11.010,0.500,5.823,3.045,438.750,-11866.000,3808.000
11.364,0.474,5.859,2.403,559.250,-12750.000,3840.000
11.780,0.500,5.942,2.965,325.500,-12138.000,3840.000
12.187,0.474,5.941,3.008,268.000,-12138.000,3808.000
12.629,0.500,5.903,2.881,289.500,-12631.000,3776.000
13.149,0.500,6.097,1.689,314.500,-11849.000,3808.000
13.653,0.500,6.162,2.966,421.500,-11849.000,3808.000
14.180,0.500,6.129,2.784,496.250,-12410.000,3840.000
14.780,0.500,6.104,2.471,373.500,-12410.000,3840.000
15.372,0.500,6.057,2.916,348.500,-12733.000,3840.000
15.948,0.500,6.011,1.897,339.250,-11883.000,3808.000
16.495,0.500,6.059,1.532,347.500,-11832.000,3840.000
17.035,0.500,6.033,2.499,470.500,-11832.000,3776.000
17.596,0.500,6.001,2.802,406.500,-12070.000,3776.000
18.198,0.500,6.093,1.835,467.750,-11492.000,3776.000
18.843,0.500,6.054,2.820,293.500,-11900.000,3808.000
19.466,0.500,6.034,2.213,396.500,-11849.000,3840.000
20.062,0.500,5.995,1.577,257.750,-11016.000,3840.000
20.676,0.500,5.964,3.093,481.500,-11322.000,3840.000
21.323,0.500,6.001,2.573,524.500,-10557.000,3840.000
22.021,0.500,5.997,1.907,473.250,-10982.000,3776.000
22.776,0.500,5.989,3.013,369.750,-10982.000,3776.000
23.437,0.500,5.953,2.869,318.500,-11322.000,3808.000
24.023,0.500,5.950,1.617,196.000,-11815.000,3808.000
24.650,0.500,5.935,1.331,257.000,-11509.000,3808.000
25.319,0.500,6.005,2.725,463.500,-11900.000,3840.000
26.001,0.500,5.987,2.026,461.750,-11917.000,3840.000
26.714,0.500,6.031,1.929,240.750,-11798.000,3808.000
27.379,0.500,6.066,3.099,334.750,-12104.000,3840.000
28.040,0.500,6.067,1.990,336.250,-12104.000,3776.000
28.702,0.500,6.033,1.682,247.750,-12648.000,3776.000
29.363,0.500,6.065,2.627,554.500,-12257.000,3776.000
30.076,0.500,6.149,2.042,471.250,-12342.000,3776.000
30.883,0.500,6.118,1.547,294.000,-12325.000,3808.000
31.588,0.500,6.147,2.467,499.250,-13192.000,3840.000
32.188,0.500,6.124,2.181,206.500,-12240.000,3808.000
32.847,0.500,6.090,1.764,301.000,-13192.000,3808.000
33.588,0.500,6.125,2.456,470.500,-11951.000,3744.000
34.381,0.500,6.123,2.150,632.250,-12903.000,3776.000
35.183,0.500,6.191,2.021,529.250,-12546.000,3776.000
35.961,0.500,6.202,2.370,377.500,-12784.000,3776.000
36.683,0.500,6.189,2.156,410.250,-12427.000,3808.000
37.397,0.500,6.450,1.734,210.500,-11832.000,3808.000
38.191,0.500,6.443,2.373,446.500,-13549.000,3840.000
38.957,0.500,6.431,2.030,504.000,-12444.000,3808.000
39.779,0.500,6.515,2.007,262.250,-12648.000,3840.000
40.554,0.500,6.495,2.732,549.500,-12835.000,3776.000
41.255,0.500,6.484,1.765,293.000,-12648.000,3776.000
42.019,0.500,6.462,1.605,215.750,-13651.000,3776.000
42.776,0.500,6.475,2.600,461.250,-13634.000,3808.000
43.564,0.500,6.450,1.882,356.250,-13430.000,3776.000
44.362,0.500,6.428,2.346,296.750,-14756.000,3808.000
45.098,0.500,6.426,2.666,383.500,-13549.000,3776.000
45.828,0.500,6.403,1.849,156.000,-14246.000,3808.000
46.572,0.500,6.383,1.973,206.750,-13158.000,3744.000
47.369,0.500,6.357,2.710,437.250,-13515.000,3776.000
48.143,0.500,6.347,1.816,306.750,-14246.000,3744.000
48.862,0.500,6.327,2.366,340.000,-14246.000,3744.000
49.601,0.500,6.320,2.966,406.500,-13634.000,3808.000
50.344,0.500,6.299,1.828,139.750,-15232.000,3808.000
51.123,0.490,6.278,2.568,225.250,-14161.000,3776.000
51.869,0.471,6.299,2.456,325.250,-14399.000,3808.000
