0.000,0.000,0.000,1.983,423.500,0.000,0.000
0.008,0.500,0.031,3.169,320.250,0.000,0.000
0.015,0.500,2.890,2.329,455.500,0.000,0.000
0.096,0.500,3.292,2.915,395.000,0.000,0.000
0.230,0.500,3.283,2.535,466.500,0.000,0.000
0.328,0.500,4.796,1.811,283.750,0.000,0.000
0.448,0.500,4.918,2.428,250.500,0.000,0.000
0.758,0.500,4.699,2.341,576.000,0.000,0.000
1.011,0.500,4.655,1.821,459.500,0.000,0.000
1.149,0.500,4.494,2.580,396.750,0.000,0.000
1.293,0.500,4.366,2.431,469.750,0.000,0.000
1.368,0.500,4.478,1.682,282.500,0.000,0.000
1.422,0.500,4.341,2.547,246.000,0.000,0.000
1.670,0.500,4.236,2.713,248.750,0.000,0.000
1.820,0.500,4.544,1.829,440.250,0.000,0.000
1.950,0.500,4.442,2.529,405.250,0.000,0.000
2.151,0.500,4.657,2.390,536.000,0.000,0.000
2.242,0.500,4.792,3.121,487.750,0.000,0.000
2.506,0.474,4.688,2.514,230.500,0.000,0.000
2.684,0.500,4.613,2.809,239.250,0.000,0.000
2.806,0.500,4.534,2.107,463.500,0.000,0.000
2.948,0.500,4.578,2.583,417.750,0.000,0.000
3.123,0.500,4.580,2.805,455.000,0.000,0.000
3.287,0.500,4.789,3.170,428.750,0.000,0.000
3.491,0.500,4.732,2.282,123.500,0.000,0.000
3.638,0.500,4.769,3.194,286.750,0.000,0.000
3.765,0.500,4.772,3.406,287.750,0.000,0.000
3.954,0.500,4.787,2.859,369.000,0.000,0.000
4.083,0.500,4.724,2.806,426.500,0.000,0.000
4.235,0.500,4.821,3.050,493.250,0.000,0.000
4.402,0.500,4.769,2.369,239.000,0.000,0.000
4.505,0.500,4.769,2.873,264.500,0.000,0.000
4.652,0.500,4.713,3.142,300.000,0.000,0.000
4.837,0.500,4.779,2.730,359.750,0.000,0.000
5.028,0.500,4.769,2.930,361.000,0.000,0.000
5.150,0.500,4.729,3.389,463.750,0.000,0.000
5.318,0.474,4.860,2.863,468.750,0.000,0.000
5.500,0.500,4.843,2.748,277.250,0.000,0.000
5.665,0.500,4.871,3.463,274.000,0.000,0.000
5.794,0.500,4.915,2.930,374.500,0.000,0.000
6.030,0.500,4.886,2.111,347.000,0.000,0.000
6.245,0.500,4.848,3.148,496.000,0.000,0.000
6.360,0.500,5.024,2.419,546.250,0.000,0.000
6.562,0.500,4.984,2.652,535.750,0.000,0.000
6.731,0.500,4.936,2.993,306.750,0.000,0.000
6.808,0.500,4.950,2.741,380.000,0.000,0.000
6.900,0.469,4.998,2.159,372.000,0.000,0.000
7.062,0.454,4.949,2.994,462.500,0.000,0.000
7.168,0.406,4.947,2.776,535.500,0.000,0.000
7.346,0.367,4.915,2.265,540.750,0.000,0.000
7.500,0.349,4.868,3.156,303.750,0.000,0.000
7.526,0.345,4.877,2.595,336.250,0.000,0.000
7.618,0.313,4.834,1.892,335.250,0.000,0.000
7.775,0.283,4.793,2.013,390.750,0.000,0.000
7.894,0.256,4.787,2.330,640.250,0.000,0.000
8.042,0.222,4.783,2.138,525.750,0.000,0.000
8.143,0.207,4.749,2.321,505.750,0.000,0.000
8.173,0.181,4.781,2.534,609.250,0.000,0.000
8.277,0.190,4.884,1.966,314.250,0.000,0.000
8.392,0.145,4.880,2.062,369.250,0.000,0.000
8.510,0.000,4.878,2.293,637.250,0.000,0.000
8.610,0.000,4.840,2.035,440.500,0.000,0.000
REACHED GOAL 1
8.650,0.000,4.802,2.065,440.000,0.000,0.000
8.691,0.000,4.765,1.999,437.750,0.000,0.000
REACHED GOAL 1
8.731,0.132,4.729,3.547,331.500,0.000,0.000
8.776,0.079,4.776,3.107,340.000,0.000,0.000
8.867,0.105,4.800,2.523,450.250,0.000,0.000
8.984,0.132,4.835,2.162,461.250,0.000,0.000
9.109,0.053,4.831,1.837,332.750,0.000,0.000
9.150,0.079,4.798,3.132,448.000,0.000,0.000
9.182,0.132,4.776,2.891,502.250,0.000,0.000
9.276,0.132,4.785,1.981,540.750,0.000,0.000
9.320,0.500,4.757,3.787,310.750,0.000,0.000
9.332,0.500,4.809,3.130,352.750,0.000,0.000
9.457,0.500,4.864,2.710,463.250,0.000,0.000
9.527,0.500,4.859,3.104,455.750,0.000,0.000
9.685,0.500,4.890,3.099,496.250,0.000,0.000
10.057,0.500,4.882,3.054,248.000,0.000,0.000
10.201,0.500,4.914,1.615,496.750,0.000,0.000
10.352,0.500,4.890,1.945,303.000,0.000,0.000
10.506,0.474,4.948,2.970,337.250,0.000,0.000
10.781,0.500,5.009,2.728,437.250,0.000,0.000
11.018,0.500,5.165,1.824,280.750,0.000,0.000
11.219,0.500,5.198,2.353,237.250,0.000,0.000
11.321,0.500,5.285,2.922,483.250,0.000,0.000
11.689,0.500,5.261,2.912,263.500,0.000,0.000
11.927,0.500,5.256,3.253,312.000,0.000,0.000
12.042,0.500,5.248,2.988,251.500,0.000,0.000
12.475,0.500,5.230,2.325,341.250,0.000,0.000
12.819,0.500,5.207,3.047,504.000,0.000,0.000
13.081,0.500,5.327,2.697,502.500,0.000,0.000
13.423,0.500,5.424,1.912,537.750,0.000,0.000
13.605,0.500,5.421,3.283,309.000,0.000,0.000
13.817,0.500,5.397,3.006,351.000,0.000,0.000
14.097,0.500,5.386,2.242,331.000,0.000,0.000
14.206,0.500,5.369,3.177,484.000,0.000,0.000
14.496,0.500,5.390,3.000,523.250,0.000,0.000
14.740,0.500,5.496,2.215,580.250,0.000,0.000
14.901,0.500,5.550,2.111,391.500,0.000,0.000
15.113,0.500,5.530,2.938,346.250,0.000,0.000
15.497,0.500,5.522,2.290,329.250,0.000,0.000
15.613,0.500,5.590,2.196,249.750,0.000,0.000
15.780,0.500,5.623,2.590,564.750,0.000,0.000
15.986,0.500,5.654,2.257,560.250,0.000,0.000
16.089,0.500,5.694,2.139,414.750,0.000,0.000
16.215,0.500,5.709,2.988,355.250,0.000,0.000
16.473,0.500,5.713,1.567,282.750,0.000,0.000
16.632,0.500,5.759,2.030,299.250,0.000,0.000
16.756,0.500,5.769,2.469,611.500,0.000,0.000
16.952,0.500,5.771,2.386,542.500,0.000,0.000
17.083,0.500,5.767,2.110,400.750,0.000,0.000
17.208,0.500,5.748,2.576,498.000,0.000,0.000
17.429,0.500,5.750,2.174,336.250,0.000,0.000
17.603,0.500,5.815,1.906,298.500,0.000,0.000
17.705,0.500,5.830,2.641,530.500,0.000,0.000
17.907,0.500,5.820,2.304,528.000,0.000,0.000
18.102,0.500,5.825,2.405,273.750,0.000,0.000
18.229,0.500,5.895,2.556,502.000,0.000,0.000
18.417,0.500,5.909,2.389,371.250,0.000,0.000
18.577,0.500,5.902,3.241,377.250,0.000,0.000
18.698,0.500,5.916,2.590,247.250,0.000,0.000
18.767,0.500,5.934,2.438,595.250,0.000,0.000
18.927,0.500,5.938,1.679,443.750,0.000,0.000
19.085,0.500,5.929,2.553,415.250,0.000,0.000
19.230,0.500,5.951,2.613,413.500,0.000,0.000
19.359,-0.200,5.933,2.326,258.750,0.000,0.000
REACHED GOAL 2
19.664,0.000,5.927,2.455,243.500,0.000,0.000
19.831,0.158,5.910,2.408,569.250,0.000,0.000
19.896,0.237,5.891,2.424,469.250,0.000,0.000
20.011,0.237,5.881,2.517,558.000,0.000,0.000
20.040,0.184,5.879,1.757,313.250,0.000,0.000
20.150,0.263,5.858,2.819,305.500,0.000,0.000
20.236,0.500,5.916,3.102,560.000,0.000,0.000
20.290,0.500,5.994,1.639,549.500,0.000,0.000
20.405,0.500,6.090,2.538,430.250,0.000,0.000
20.663,0.500,6.083,2.861,402.250,0.000,0.000
20.765,0.500,6.092,1.698,306.000,0.000,0.000
21.213,0.500,6.080,2.916,268.000,0.000,0.000
21.335,0.500,6.070,3.108,280.250,0.000,0.000
21.683,0.500,6.152,1.654,503.250,0.000,0.000
21.869,0.500,6.145,2.673,435.000,0.000,0.000
22.096,0.500,6.130,2.834,453.250,0.000,0.000
22.387,0.500,6.317,1.831,298.250,0.000,0.000
22.543,0.500,6.310,2.782,243.000,0.000,0.000
22.864,0.500,6.297,2.909,268.250,0.000,0.000
23.121,0.500,6.282,1.785,468.500,0.000,0.000
23.523,0.500,6.270,2.781,399.500,0.000,0.000
23.723,0.500,6.255,2.776,469.000,0.000,0.000
24.018,0.500,6.285,1.625,339.000,0.000,0.000
24.546,0.500,6.271,2.645,248.500,0.000,0.000
24.724,0.500,6.261,2.982,284.750,0.000,0.000
24.967,0.500,6.250,1.680,469.000,0.000,0.000
25.587,0.500,6.243,2.585,416.250,0.000,0.000
25.744,0.500,6.235,2.812,415.750,0.000,0.000
26.158,0.500,6.232,1.830,302.250,0.000,0.000
26.389,0.500,6.218,2.776,238.250,0.000,0.000
26.555,0.500,6.205,2.876,262.750,0.000,0.000
