-0.006,0.002,0.000883,1751335117,385040522
-0.001,0.003,0.000883,1751335120,884975195
-0.015,0.003,0.000883,1751335121,285396814
-0.075,0.071,0.000883,1751335121,485383034
-0.047,0.063,0.000883,1751335121,784663677
0.157,0.081,0.000883,1751335122,85019350
0.142,0.073,0.000883,1751335122,286304951
-0.048,-0.034,0.000883,1751335122,585480928
-0.257,0.005,0.000883,1751335122,885261774
-0.519,0.064,0.000883,1751335123,85042000
-1.092,0.057,0.000883,1751335123,385301590
-1.377,-0.047,0.000883,1751335123,684587002
-1.524,-0.063,0.000883,1751335123,885303020
-1.946,-0.015,0.000883,1751335124,185190201
-2.313,0.098,0.000883,1751335124,485754728
-2.609,0.174,0.000883,1751335124,785626411
-2.779,0.198,0.000883,1751335124,985339403
-3.072,0.270,0.000883,1751335125,285090923
-3.328,0.400,0.000883,1751335125,585387230
-3.515,0.374,0.000883,1751335125,786040783
-3.704,0.293,0.000883,1751335126,85527658
-3.732,0.359,0.000883,1751335126,385482550
-3.808,0.374,0.000883,1751335126,584999084
-3.812,0.394,0.000883,1751335126,884792089
-3.654,0.362,0.000883,1751335127,184481382
-3.596,0.301,0.000883,1751335127,385213137
-3.346,0.279,0.000883,1751335127,685371399
-3.128,0.331,0.000883,1751335127,884521723
-2.864,0.383,0.000883,1751335128,185117245
-2.791,0.426,0.000883,1751335128,284806967
-2.602,0.523,0.000883,1751335128,484641075
-2.135,0.601,0.000883,1751335128,784335375
-1.832,0.692,0.000883,1751335129,84511518
-1.590,0.728,0.000883,1751335129,285310984
-1.289,0.722,0.000883,1751335129,484377146
-0.999,0.704,0.000883,1751335129,685040474
-0.872,0.681,0.000883,1751335129,884934187
-0.758,0.648,0.000883,1751335130,84556103
-0.554,0.560,0.000883,1751335130,384412289
-0.537,0.538,0.000883,1751335130,684384346
-0.506,0.451,0.000883,1751335130,985372305
-0.411,0.371,0.000883,1751335131,185482502
-0.445,0.281,0.000883,1751335131,485444307
-0.553,0.270,0.000883,1751335131,784811258
-0.605,0.323,0.000883,1751335131,985015154
-0.826,0.464,0.000883,1751335132,284413338
-0.964,0.612,0.000883,1751335132,585225105
-0.987,0.626,0.000883,1751335132,785619497
-1.234,0.606,0.000883,1751335133,86213827
-1.525,0.469,0.000883,1751335133,384890318
-1.680,0.319,0.000883,1751335133,684358358
-1.897,0.270,0.000883,1751335133,885231018
-2.467,0.222,0.000883,1751335134,185726166
-3.079,0.280,0.000883,1751335134,485273838
-3.457,0.348,0.000883,1751335134,685012341
-4.141,0.348,0.000883,1751335134,985052347
-4.742,0.385,0.000883,1751335135,284925938
-5.117,0.329,0.000883,1751335135,485184669
-5.866,0.342,0.000883,1751335135,785120726
-6.476,0.478,0.000883,1751335136,85589886
-6.874,0.538,0.000883,1751335136,284785271
-7.530,0.495,0.000883,1751335136,584641218
-8.098,0.393,0.000883,1751335136,885135412
-8.603,0.385,0.000883,1751335137,184870243
-8.918,0.340,0.000883,1751335137,384795904
-9.347,0.272,0.000883,1751335137,685459852
-9.775,0.248,0.000883,1751335137,985533714
-10.237,0.272,0.000883,1751335138,185346603
-10.802,0.344,0.000883,1751335138,485034227
-11.207,0.353,0.000883,1751335138,784488201
-11.620,0.293,0.000883,1751335138,985098600
-12.162,0.287,0.000883,1751335139,285184860
-12.549,0.281,0.000883,1751335139,585367441
-12.924,0.274,0.000883,1751335139,784919262
-13.334,0.397,0.000883,1751335140,84694624
