0.000,0.000,0.000,2.091,399.250,-8891.000,3936.000
0.003,0.500,0.041,1.572,380.000,-8891.000,3936.000
0.008,0.500,4.280,2.536,243.250,-14331.000,3936.000
0.159,0.500,3.884,1.949,544.500,-14212.000,3904.000
0.463,0.500,3.831,2.448,546.750,-14348.000,3840.000
0.574,0.500,4.167,2.238,367.250,-13991.000,3808.000
0.844,0.500,3.978,2.417,494.250,-13685.000,3872.000
1.181,0.474,4.099,2.081,313.000,-13447.000,3872.000
1.257,0.500,4.197,1.658,279.750,-12818.000,3904.000
1.319,0.500,4.343,2.334,566.750,-13855.000,3872.000
1.420,0.500,4.456,1.875,439.500,-12852.000,3904.000
1.562,0.500,4.342,2.181,394.500,-13345.000,3872.000
1.607,0.500,4.842,2.516,477.000,-12767.000,3904.000
1.885,0.500,4.902,2.261,324.250,-13515.000,3840.000
2.065,0.474,5.039,1.921,282.000,-13464.000,3840.000
2.252,0.447,5.084,2.428,568.500,-13923.000,3872.000
2.536,0.474,5.089,1.872,449.500,-12631.000,3904.000
2.814,0.500,5.017,2.236,368.000,-13549.000,3904.000
2.941,0.500,5.105,1.973,496.250,-13379.000,3904.000
3.177,0.500,5.089,1.667,253.000,-13991.000,3840.000
3.466,0.500,5.012,2.563,218.500,-13804.000,3904.000
3.596,0.500,5.133,1.860,479.750,-13787.000,3840.000
3.635,0.500,5.147,1.739,457.000,-13974.000,3808.000
3.784,0.500,5.062,2.625,392.250,-13362.000,3872.000
3.863,0.500,5.186,2.545,295.000,-13770.000,3872.000
4.052,0.500,5.910,2.269,438.250,-14229.000,3872.000
4.326,0.500,5.804,1.862,211.500,-14229.000,3872.000
4.521,0.500,5.716,2.761,452.250,-13464.000,3872.000
4.752,0.500,5.709,1.733,451.500,-15096.000,3872.000
5.148,0.500,5.675,2.654,417.750,-13821.000,3808.000
5.335,0.500,5.643,1.856,264.250,-13022.000,3840.000
5.456,0.500,5.591,1.632,246.750,-13770.000,3840.000
5.764,0.500,5.510,2.511,228.750,-14416.000,3872.000
5.987,0.500,5.556,2.595,575.750,-13549.000,3872.000
6.124,0.500,5.514,1.892,435.250,-14569.000,3872.000
6.386,0.500,5.450,2.860,401.750,-13566.000,3904.000
6.583,0.500,5.459,3.035,425.500,-13396.000,3904.000
6.682,0.500,5.843,1.606,184.250,-13396.000,3904.000
6.898,0.500,5.944,2.748,240.250,-13685.000,3808.000
7.154,0.500,5.886,2.917,224.000,-14059.000,3840.000
7.281,0.500,6.084,1.749,427.000,-14331.000,3840.000
7.442,0.500,6.058,2.842,401.750,-13600.000,3904.000
7.652,0.500,6.129,2.991,436.750,-14535.000,3872.000
7.757,0.495,6.148,2.566,211.500,-13617.000,3904.000
7.893,0.463,6.106,2.653,221.500,-14161.000,3872.000
8.024,0.416,6.095,2.768,243.750,-13362.000,3872.000
8.176,0.401,6.108,3.418,297.000,-12920.000,3840.000
8.358,0.356,6.234,2.571,413.750,-12818.000,3808.000
8.412,0.357,6.199,2.944,442.750,-12631.000,3840.000
8.527,0.355,6.269,2.429,243.250,-12699.000,3872.000
8.650,0.347,6.229,2.450,595.000,-12138.000,3904.000
8.853,0.302,6.208,2.535,382.250,-11713.000,3904.000
9.200,0.220,6.156,2.546,426.750,-11577.000,3904.000
9.358,0.153,6.123,2.842,442.250,-11798.000,3840.000
9.443,0.166,6.140,3.185,494.250,-11815.000,3840.000
9.500,0.166,6.112,2.842,518.500,-12002.000,3840.000
9.585,0.169,6.119,2.704,269.000,-12240.000,3872.000
9.650,0.169,6.113,3.289,281.750,-12002.000,3872.000
9.771,0.162,6.067,2.606,454.000,-12580.000,3904.000
9.881,0.143,6.018,2.914,484.750,-12189.000,3904.000
9.969,0.132,5.982,2.815,484.500,-12189.000,3904.000
10.061,0.000,5.935,2.135,407.500,-8143.000,3904.000
10.132,0.000,5.889,2.138,407.250,-8075.000,3936.000
10.159,0.000,5.843,2.130,403.500,-8041.000,3936.000
REACHED GOAL 1
10.189,0.053,5.840,2.711,275.250,-8041.000,3936.000
10.216,0.026,5.802,2.051,248.750,-12648.000,3872.000
10.372,0.105,5.811,2.167,477.500,-12648.000,3872.000
10.434,0.053,5.775,1.993,486.250,-12835.000,3904.000
10.607,0.000,5.745,2.517,436.250,-12359.000,3872.000
10.766,0.079,5.706,2.634,411.000,-12155.000,3904.000
10.888,0.105,5.679,2.083,280.250,-12563.000,3872.000
10.960,0.368,5.649,2.671,233.750,-12937.000,3840.000
11.014,0.447,5.617,2.950,232.500,-12546.000,3840.000
11.339,0.474,5.699,1.255,659.500,-13039.000,3840.000
11.408,0.500,5.680,2.496,409.500,-13311.000,3904.000
11.582,0.500,5.682,2.813,496.500,-13328.000,3872.000
11.981,0.500,5.790,3.379,450.750,-13634.000,3840.000
12.374,0.500,5.832,2.273,213.500,-13634.000,3840.000
12.467,0.500,5.801,3.136,182.500,-13481.000,3840.000
12.691,0.500,5.897,3.396,296.000,-13736.000,3840.000
13.197,0.500,5.880,2.427,385.000,-12682.000,3840.000
13.369,0.500,5.857,2.652,436.500,-13107.000,3840.000
13.617,0.500,5.895,2.877,412.750,-13243.000,3872.000
14.003,0.500,5.861,2.390,235.250,-13209.000,3872.000
14.094,0.500,5.860,3.042,215.500,-13464.000,3904.000
14.247,0.500,5.909,3.312,257.500,-12512.000,3840.000
14.532,0.500,5.900,3.026,325.250,-13549.000,3904.000
14.876,0.500,5.870,2.571,374.500,-13090.000,3840.000
14.904,0.500,5.882,3.286,439.750,-13685.000,3872.000
15.230,0.500,5.861,2.928,245.500,-12733.000,3808.000
15.307,0.500,5.847,2.992,189.250,-12920.000,3808.000
15.585,0.500,5.858,2.831,266.500,-13464.000,3872.000
15.945,0.500,5.849,2.783,280.250,-13719.000,3872.000
16.211,0.500,5.846,2.572,404.500,-12478.000,3872.000
16.442,0.500,5.865,3.061,435.250,-13073.000,3872.000
16.675,0.500,5.941,2.761,503.500,-13158.000,3840.000
16.797,0.500,5.995,3.269,270.250,-13719.000,3872.000
16.960,0.500,6.000,2.918,330.500,-12716.000,3840.000
17.160,0.500,6.014,2.848,269.500,-12801.000,3808.000
17.326,0.500,6.004,2.435,346.000,-13294.000,3872.000
17.534,0.500,6.094,3.210,445.250,-13107.000,3872.000
17.648,0.500,6.117,2.717,519.000,-13685.000,3872.000
17.765,0.500,6.118,2.259,464.750,-13481.000,3872.000
17.926,0.500,6.147,3.180,265.250,-13481.000,3872.000
18.090,0.500,6.153,2.772,322.750,-13379.000,3872.000
18.245,0.500,6.231,2.458,322.000,-13039.000,3808.000
18.442,0.500,6.210,2.195,289.250,-13379.000,3808.000
18.594,0.500,6.188,2.930,550.500,-13124.000,3872.000
18.725,0.500,6.207,2.331,529.500,-13175.000,3872.000
18.850,0.500,6.189,2.299,417.000,-13702.000,3872.000
19.039,0.500,6.166,2.260,311.250,-12614.000,3872.000
19.164,0.500,6.245,2.195,326.500,-13923.000,3872.000
19.265,0.500,6.219,1.720,167.750,-12903.000,3840.000
19.490,0.500,6.197,2.842,487.000,-13311.000,3872.000
19.629,0.500,6.387,2.300,381.750,-12716.000,3808.000
19.799,0.500,6.375,2.541,319.250,-13328.000,3872.000
19.917,0.500,6.361,2.861,303.250,-13328.000,3872.000
20.091,0.500,6.342,2.317,308.000,-13804.000,3872.000
20.214,0.500,6.380,2.217,286.250,-12988.000,3872.000
20.448,0.500,6.399,2.384,524.500,-13753.000,3904.000
20.633,0.500,6.377,2.426,538.500,-13192.000,3840.000
20.712,0.500,6.361,2.345,409.000,-13498.000,3872.000
20.885,0.500,6.349,2.350,384.750,-12784.000,3808.000
REACHED GOAL 2
21.044,0.184,6.344,2.295,296.000,-12971.000,3776.000
21.180,0.132,6.335,1.662,389.500,-13158.000,3840.000
21.305,0.132,6.317,2.625,603.750,-13838.000,3872.000
21.449,0.105,6.299,1.933,496.250,-13192.000,3872.000
21.493,0.474,6.296,2.636,425.000,-12206.000,3872.000
21.602,0.500,6.342,2.497,508.000,-13311.000,3872.000
21.836,0.500,6.325,2.406,324.500,-13311.000,3872.000
21.915,0.500,6.324,2.487,290.750,-12784.000,3776.000
22.115,0.500,6.417,2.373,542.000,-13277.000,3808.000
22.297,0.500,6.424,2.252,500.750,-13464.000,3872.000
22.446,0.500,6.431,2.401,460.250,-13498.000,3872.000
22.704,0.500,6.423,2.665,478.750,-13379.000,3872.000
23.211,0.474,6.409,2.257,172.000,-12376.000,3840.000
23.475,0.500,6.485,2.672,254.000,-13719.000,3904.000
23.727,0.500,6.669,2.579,583.500,-13124.000,3840.000
24.304,0.500,6.676,1.927,479.250,-13923.000,3872.000
24.972,0.500,6.668,2.370,441.750,-12342.000,3808.000
25.038,0.500,6.705,2.575,453.750,-13005.000,3808.000
25.396,0.500,6.686,1.787,271.250,-13345.000,3872.000
25.581,0.500,6.679,2.487,606.250,-13345.000,3872.000
25.848,0.500,6.698,2.477,568.750,-14042.000,3840.000
26.133,0.500,6.681,1.670,448.500,-13481.000,3872.000
26.460,0.500,6.666,2.259,438.250,-13090.000,3872.000
26.565,0.500,6.680,2.388,473.500,-12512.000,3872.000
26.863,0.500,6.661,1.627,231.500,-13277.000,3808.000
27.093,0.500,6.643,2.380,146.500,-13260.000,3776.000
27.395,0.500,6.630,2.493,583.250,-13345.000,3840.000
27.627,0.500,6.617,2.331,387.500,-13243.000,3840.000
27.906,0.500,6.604,2.315,323.750,-12648.000,3872.000
28.058,0.500,6.601,2.396,473.000,-13906.000,3840.000
28.249,0.500,6.590,1.730,248.750,-13141.000,3872.000
28.487,0.500,6.576,2.520,207.250,-12648.000,3872.000
28.684,0.500,6.592,2.516,573.000,-12648.000,3872.000
28.922,0.500,6.590,2.095,495.500,-12852.000,3808.000
29.173,0.497,6.574,2.356,383.250,-12801.000,3840.000
