0.000,0.000,0.000,2.061,400.500,-8279.000,3936.000
0.006,0.500,0.071,1.933,281.250,-7786.000,3936.000
0.023,0.500,1.058,2.298,318.500,-8245.000,3936.000
0.119,0.500,3.565,3.596,419.250,-12937.000,3872.000
0.153,0.500,3.442,3.441,485.250,-13345.000,3840.000
0.360,0.500,3.453,2.438,375.000,-13430.000,3840.000
0.382,0.500,3.778,3.093,149.250,-13379.000,3904.000
0.641,0.500,5.362,2.739,311.250,-13107.000,3904.000
0.948,0.500,5.544,2.047,216.750,-12903.000,3904.000
1.346,0.500,5.342,3.823,436.000,-12903.000,3904.000
2.030,0.500,5.448,3.350,470.000,-14042.000,3840.000
2.411,0.500,5.669,2.341,480.250,-13209.000,3904.000
2.638,0.500,5.728,3.228,307.250,-12665.000,3840.000
3.072,0.500,5.550,2.902,332.500,-12954.000,3840.000
3.461,0.500,5.704,2.107,338.750,-12886.000,3904.000
3.790,0.500,5.570,1.953,291.250,-12495.000,3904.000
4.007,0.500,5.466,3.210,499.000,-13277.000,3904.000
4.338,0.500,5.664,1.193,589.500,-12614.000,3872.000
4.686,0.500,5.625,2.262,321.500,-13294.000,3904.000
4.979,0.500,5.863,2.063,476.750,-13617.000,3872.000
5.301,0.500,5.978,2.200,295.000,-13617.000,3872.000
5.603,0.500,5.912,1.657,293.250,-13005.000,3840.000
5.936,0.500,5.826,3.137,462.500,-13005.000,3840.000
6.271,0.500,5.732,3.270,417.500,-12818.000,3904.000
6.599,0.500,5.656,2.119,345.250,-13243.000,3904.000
6.856,0.500,5.798,2.625,364.750,-12410.000,3904.000
7.131,0.500,5.770,2.034,335.250,-13311.000,3904.000
7.362,0.500,5.776,3.009,424.500,-12342.000,3840.000
7.643,0.500,5.738,2.637,207.500,-12342.000,3840.000
7.769,0.500,5.761,2.299,465.500,-13158.000,3904.000
8.004,0.500,5.688,2.455,340.750,-12580.000,3840.000
8.478,0.500,5.715,2.162,275.000,-12852.000,3840.000
8.796,0.500,5.937,1.798,365.750,-12835.000,3872.000
9.043,0.500,5.915,1.934,259.000,-13107.000,3872.000
9.351,0.500,5.933,3.407,298.500,-13549.000,3904.000
9.658,0.500,5.936,2.577,156.000,-11985.000,3872.000
9.848,0.500,5.999,2.540,524.750,-14093.000,3904.000
10.044,0.500,5.993,2.198,640.500,-14093.000,3904.000
10.310,0.474,5.928,2.132,488.250,-13022.000,3904.000
10.519,0.500,5.940,2.514,275.750,-12376.000,3840.000
10.740,0.500,6.051,1.706,207.500,-12716.000,3808.000
10.937,0.500,6.020,1.790,244.000,-13039.000,3872.000
11.207,0.500,6.070,2.624,610.250,-13515.000,3872.000
11.532,0.500,6.090,1.614,475.500,-13413.000,3904.000
11.861,0.500,6.031,2.861,391.500,-12410.000,3872.000
12.330,0.500,6.223,2.310,502.000,-13056.000,3872.000
12.831,0.500,6.294,1.300,432.750,-13464.000,3872.000
13.279,0.500,6.289,2.686,184.750,-12512.000,3808.000
13.812,0.500,6.302,3.015,485.750,-12512.000,3808.000
14.411,0.500,6.266,1.548,449.250,-14348.000,3872.000
14.924,0.500,7.180,2.815,363.000,-12444.000,3872.000
15.444,0.500,7.138,2.052,444.250,-14756.000,3904.000
16.204,0.500,7.136,1.548,255.750,-12920.000,3872.000
16.917,0.500,7.234,2.398,233.500,-13566.000,3904.000
17.418,0.500,7.183,2.576,568.250,-12444.000,3840.000
18.112,0.500,7.160,1.793,380.000,-13039.000,3904.000
18.741,0.500,7.150,2.875,337.500,-12597.000,3840.000
19.228,0.500,7.124,1.467,317.500,-13277.000,3808.000
20.047,0.500,7.085,1.363,386.500,-12886.000,3872.000
20.700,0.500,7.524,2.752,297.250,-12138.000,3872.000
21.134,0.500,7.464,2.681,226.000,-12954.000,3904.000
21.814,0.447,7.415,1.801,384.250,-13719.000,3904.000
22.423,0.500,7.384,2.791,332.250,-12852.000,3872.000
23.025,0.500,7.423,2.916,356.750,-12988.000,3904.000
23.470,0.500,7.415,1.699,261.000,-13022.000,3840.000
23.988,0.500,7.381,2.531,217.750,-12988.000,3808.000
24.513,0.500,7.331,2.839,224.250,-12376.000,3872.000
25.082,0.500,7.289,1.871,384.250,-12784.000,3872.000
25.743,0.500,7.348,2.882,351.000,-13787.000,3904.000
26.274,0.500,7.300,2.943,372.500,-12750.000,3872.000
26.825,0.500,7.280,1.589,261.750,-13566.000,3904.000
27.410,0.500,7.320,2.532,221.750,-12750.000,3840.000
27.906,0.500,7.279,2.868,236.500,-12631.000,3808.000
28.416,0.500,7.450,1.836,378.000,-12631.000,3808.000
28.980,0.500,7.483,2.767,337.500,-12631.000,3840.000
