0.000,0.000,0.000,3.360,328.750,-11679.000,3872.000
0.008,0.500,0.017,3.924,248.250,-11611.000,3872.000
0.016,0.500,2.068,3.493,183.250,-19618.000,3776.000
0.087,0.500,3.404,2.323,414.250,-19618.000,3776.000
0.232,0.500,3.579,2.856,353.000,-16218.000,3872.000
0.461,0.500,4.103,3.243,468.000,-14127.000,3872.000
0.517,0.500,5.259,1.852,151.000,-14603.000,3872.000
0.622,0.500,5.134,2.535,201.000,-14059.000,3840.000
0.765,0.500,5.073,3.115,391.250,-14467.000,3872.000
0.933,0.500,4.987,3.105,365.750,-13515.000,3808.000
1.191,0.500,5.124,2.735,417.000,-13549.000,3840.000
1.340,0.500,5.171,3.154,462.750,-13192.000,3840.000
1.463,0.500,5.047,2.837,531.000,-13005.000,3840.000
1.707,0.500,5.612,2.674,310.000,-13209.000,3872.000
1.864,0.500,5.552,2.793,294.750,-12597.000,3872.000
2.038,0.500,5.699,2.676,256.500,-12138.000,3872.000
2.300,0.500,5.709,2.549,385.000,-12138.000,3872.000
2.471,0.500,5.616,2.922,486.750,-11696.000,3840.000
2.656,0.500,5.671,2.734,460.750,-11883.000,3840.000
2.919,0.500,5.602,2.768,551.250,-11220.000,3840.000
3.182,0.500,5.477,2.665,289.500,-11067.000,3840.000
3.362,0.500,5.367,2.644,361.250,-11509.000,3872.000
3.569,0.500,5.372,2.272,290.750,-11934.000,3904.000
3.850,0.500,5.344,2.904,408.750,-12104.000,3904.000
4.053,0.500,5.286,2.418,674.250,-11577.000,3872.000
4.274,0.500,5.443,2.968,639.250,-12359.000,3872.000
4.481,0.500,5.448,2.631,327.000,-11747.000,3840.000
4.649,0.500,5.381,2.792,323.000,-12546.000,3840.000
4.887,0.500,5.545,2.540,291.500,-11951.000,3840.000
5.232,0.500,5.475,2.794,474.000,-11951.000,3840.000
5.513,0.500,5.415,2.653,523.000,-11390.000,3904.000
5.811,0.500,5.580,2.882,435.500,-12291.000,3904.000
6.156,0.500,5.626,1.751,517.000,-11985.000,3872.000
6.405,0.500,5.665,3.161,284.000,-12444.000,3872.000
6.648,0.474,5.818,2.951,328.250,-12444.000,3808.000
6.952,0.500,6.041,1.695,432.500,-12988.000,3840.000
7.209,0.500,5.986,2.944,536.500,-12036.000,3840.000
7.489,0.500,5.918,2.325,476.500,-11883.000,3840.000
7.874,0.500,6.015,1.674,481.500,-11951.000,3872.000
8.275,0.500,6.006,2.388,272.500,-11849.000,3904.000
8.655,0.500,5.952,2.735,294.250,-12002.000,3904.000
9.048,0.500,6.102,1.699,224.750,-12189.000,3872.000
9.402,0.500,6.070,1.584,352.750,-11764.000,3840.000
9.751,0.500,6.064,2.709,522.750,-12291.000,3840.000
10.105,0.500,6.094,1.771,535.500,-11883.000,3840.000
10.483,0.500,6.039,1.675,291.250,-11781.000,3840.000
10.874,0.500,5.994,2.752,379.750,-11985.000,3872.000
11.276,0.500,5.946,1.620,319.250,-11696.000,3872.000
11.737,0.500,5.976,1.435,282.250,-12750.000,3904.000
12.164,0.500,5.925,2.660,513.500,-11679.000,3872.000
12.582,0.500,5.939,1.671,470.750,-12325.000,3872.000
13.021,0.500,5.994,1.335,263.000,-11645.000,3840.000
13.502,0.500,5.960,2.401,296.750,-12172.000,3840.000
13.941,0.500,6.004,1.634,406.250,-12206.000,3840.000
14.459,0.500,5.974,1.597,318.250,-12682.000,3872.000
14.974,0.500,5.930,2.861,575.750,-12682.000,3872.000
15.478,0.500,6.043,1.660,526.750,-12767.000,3904.000
15.977,0.500,6.021,1.751,422.000,-12070.000,3872.000
16.439,0.500,6.049,1.511,448.500,-12053.000,3872.000
16.949,0.500,6.017,1.820,322.250,-11815.000,3840.000
17.466,0.500,5.984,1.240,285.250,-11900.000,3840.000
18.013,0.500,5.981,2.779,525.000,-12189.000,3840.000
18.560,0.500,5.962,1.736,526.750,-11730.000,3840.000
19.137,0.500,5.952,1.459,217.750,-11934.000,3872.000
19.755,0.500,5.944,1.704,399.500,-11883.000,3872.000
20.431,0.500,5.910,1.399,300.750,-12223.000,3904.000
21.119,0.500,5.877,1.310,428.000,-11390.000,3872.000
21.898,0.500,5.892,0.850,538.500,-11475.000,3840.000
22.657,0.500,5.852,1.832,521.500,-12342.000,3840.000
23.386,0.500,5.817,1.836,275.000,-12036.000,3840.000
24.092,0.500,5.793,0.759,398.500,-12121.000,3840.000
24.771,0.500,5.787,1.647,311.000,-12036.000,3872.000
25.461,0.500,5.754,1.431,301.250,-11968.000,3904.000
26.143,0.500,5.809,1.228,490.250,-12427.000,3904.000
26.823,0.500,5.794,1.776,466.750,-12291.000,3872.000
27.511,0.500,5.762,1.879,262.000,-13022.000,3872.000
28.176,0.500,5.767,1.747,480.000,-12444.000,3840.000
28.859,0.500,5.755,1.578,214.000,-12342.000,3840.000
29.640,0.500,5.740,2.517,197.500,-12886.000,3808.000
30.356,0.500,5.802,2.976,330.500,-12920.000,3872.000
31.045,0.500,5.778,2.000,399.500,-12920.000,3872.000
31.704,0.500,5.752,2.685,407.750,-13396.000,3872.000
32.428,0.500,5.757,1.284,455.250,-12631.000,3872.000
33.187,0.500,5.742,1.605,312.250,-13430.000,3872.000
34.015,0.500,5.713,2.562,309.250,-12648.000,3808.000
34.762,0.500,5.722,0.926,495.750,-12818.000,3840.000
35.461,0.480,5.710,1.722,414.750,-11730.000,3840.000
36.225,0.414,5.705,2.397,365.500,-12121.000,3840.000
37.020,0.391,5.836,2.150,532.250,-11866.000,3872.000
37.815,0.357,5.808,1.812,227.750,-11594.000,3872.000
38.694,0.310,5.777,2.270,295.000,-11373.000,3904.000
39.553,0.302,5.759,2.852,274.000,-10761.000,3872.000
40.266,0.305,5.742,2.043,413.000,-11220.000,3840.000
40.927,0.253,5.721,2.405,394.500,-11900.000,3840.000
41.696,0.258,5.708,2.807,395.000,-11832.000,3840.000
42.546,0.227,5.699,2.078,246.750,-11951.000,3840.000
43.381,0.196,5.688,2.391,209.500,-11900.000,3840.000
44.221,0.190,5.698,2.660,187.500,-11917.000,3872.000
44.985,0.142,5.695,2.065,409.000,-12427.000,3872.000
45.655,0.145,5.670,2.584,394.250,-12274.000,3872.000
46.435,0.120,5.656,2.776,366.750,-12274.000,3872.000
47.297,0.000,5.629,2.461,266.500,-8313.000,3904.000
48.063,0.000,5.602,2.458,266.500,-8398.000,3904.000
48.839,0.000,5.576,2.236,254.500,-8007.000,3904.000
REACHED GOAL 1
49.618,0.500,5.550,3.046,186.500,-7990.000,3904.000
50.400,0.500,5.528,2.945,282.000,-12597.000,3904.000
51.161,0.500,5.557,3.385,225.750,-15130.000,3840.000
51.965,0.500,5.626,2.977,322.500,-13889.000,3808.000
52.811,0.500,5.610,2.840,341.500,-13889.000,3808.000
53.681,0.500,5.652,3.319,366.500,-13158.000,3872.000
54.487,0.500,5.697,3.406,471.500,-14008.000,3872.000
55.348,0.500,5.733,2.172,530.000,-13311.000,3872.000
56.201,0.500,5.799,3.265,259.500,-14042.000,3840.000
56.985,0.500,5.793,3.108,239.750,-13753.000,3904.000
57.719,0.500,5.932,2.276,273.250,-14144.000,3840.000
58.526,0.500,5.941,3.367,399.250,-13260.000,3872.000
59.300,0.500,5.981,3.391,560.750,-14025.000,3808.000
60.105,0.500,6.010,2.360,474.000,-14195.000,3776.000
60.892,0.500,6.008,2.163,319.500,-13719.000,3872.000
61.630,0.500,6.020,3.105,319.000,-13719.000,3872.000
