0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.041,0.000,0.030,0.000,0.000,0.000,0.000
0.062,0.000,0.088,0.000,0.000,0.000,0.000
0.079,0.000,0.084,0.000,0.000,0.000,0.000
0.093,0.000,0.088,0.000,0.000,0.000,0.000
0.112,0.000,0.085,0.000,0.000,0.000,0.000
0.130,0.000,0.082,0.000,0.000,0.000,0.000
0.150,0.000,0.087,0.000,0.000,0.000,0.000
0.182,0.000,0.085,0.000,0.000,0.000,0.000
0.213,0.000,0.083,0.000,0.000,0.000,0.000
0.241,0.000,0.085,0.000,0.000,0.000,0.000
0.265,0.000,0.085,0.000,0.000,0.000,0.000
0.285,0.000,0.083,0.000,0.000,0.000,0.000
0.304,0.000,0.080,0.000,0.000,0.000,0.000
0.323,0.000,0.080,0.000,0.000,0.000,0.000
