0.000,0.250,0.000,2.194,436.500,-14093.000,3264.000
0.094,0.250,5.974,3.095,402.500,-14722.000,3200.000
0.215,0.250,5.235,2.088,405.000,-14093.000,3200.000
0.287,0.250,5.009,2.173,260.000,-14144.000,3232.000
0.399,0.250,4.664,3.185,354.000,-14195.000,3232.000
0.553,0.226,5.223,2.868,309.750,-14382.000,3264.000
0.635,0.199,4.903,2.102,414.250,-14671.000,3264.000
0.759,0.172,4.699,1.973,277.500,-14161.000,3264.000
0.863,0.144,4.547,2.946,387.250,-14008.000,3232.000
0.926,0.129,4.428,2.664,398.750,-13940.000,3200.000
1.045,0.136,4.530,1.936,202.750,-14076.000,3200.000
1.183,0.134,4.554,3.209,189.500,-13991.000,3264.000
1.283,0.000,4.411,2.255,260.750,-8959.000,3296.000
REACHED GOAL 1
1.447,0.250,4.293,2.098,255.500,-10183.000,3232.000
1.525,0.250,4.189,2.701,461.000,-14535.000,3168.000
1.558,0.250,4.095,2.047,230.500,-14246.000,3264.000
1.670,0.250,4.111,2.781,155.750,-14110.000,3264.000
1.805,0.250,4.203,3.232,354.750,-14484.000,3264.000
1.939,0.250,4.263,2.343,289.000,-14297.000,3264.000
2.050,0.250,4.422,2.054,412.250,-13719.000,3200.000
2.160,0.250,4.802,2.275,152.000,-14399.000,3232.000
2.323,0.250,4.739,2.204,146.750,-14161.000,3232.000
2.425,0.250,4.838,2.741,156.000,-14518.000,3264.000
2.559,0.250,4.831,2.384,140.750,-14450.000,3264.000
2.728,0.250,4.765,2.814,311.500,-14365.000,3232.000
2.910,0.250,4.704,1.992,328.250,-14059.000,3200.000
3.055,0.201,4.670,2.163,429.500,-14076.000,3232.000
3.217,0.187,4.745,2.926,385.500,-14382.000,3232.000
3.278,0.184,4.673,2.428,486.750,-14144.000,3232.000
3.410,0.144,4.642,2.900,402.500,-14178.000,3232.000
3.593,0.000,4.570,2.453,269.750,-9112.000,3264.000
REACHED GOAL 2
3.706,0.224,4.562,3.642,372.750,-9775.000,3232.000
3.818,0.250,5.159,2.165,236.750,-15521.000,3168.000
3.943,0.224,5.112,2.123,279.250,-14433.000,3200.000
4.104,0.237,5.042,1.893,200.000,-14093.000,3232.000
4.347,0.237,4.987,2.462,298.250,-14246.000,3232.000
4.537,0.250,4.994,2.402,141.250,-14467.000,3232.000
4.674,0.250,5.002,2.657,307.750,-13991.000,3200.000
4.816,0.250,5.100,3.191,335.500,-13600.000,3200.000
4.971,0.250,5.130,2.721,369.250,-14280.000,3200.000
5.093,0.250,5.227,1.927,203.500,-14365.000,3232.000
5.236,0.250,5.204,2.550,466.750,-14144.000,3232.000
5.436,0.250,5.161,2.618,144.250,-13889.000,3200.000
5.625,0.250,5.187,3.051,177.000,-13821.000,3200.000
5.729,0.230,5.142,1.946,344.000,-13821.000,3200.000
5.832,0.213,5.101,2.274,268.750,-13872.000,3200.000
5.957,0.195,5.098,2.662,168.000,-13804.000,3232.000
6.104,0.164,5.068,2.207,249.500,-13889.000,3232.000
6.260,0.000,5.139,2.350,208.250,-13685.000,3232.000
6.371,0.000,5.090,2.138,263.500,-8806.000,3264.000
REACHED GOAL 3
