0.000,0.000,0.000,2.977,328.000,-9809.000,3872.000
0.011,0.250,6.640,2.826,391.750,-12886.000,3840.000
0.080,0.250,7.163,1.922,388.250,-13821.000,3872.000
0.194,0.250,6.414,1.776,459.000,-11883.000,3840.000
0.370,0.250,6.013,1.845,323.750,-11169.000,3840.000
0.592,0.250,5.640,2.802,288.750,-11458.000,3872.000
0.632,0.250,5.326,1.819,319.500,-10931.000,3872.000
0.728,0.250,5.074,3.132,458.000,-11560.000,3872.000
0.792,0.250,5.210,2.879,308.000,-11679.000,3872.000
0.970,0.250,5.215,1.581,330.500,-11696.000,3840.000
1.062,0.250,5.218,1.723,254.750,-11781.000,3872.000
1.188,0.250,5.942,2.732,304.500,-12257.000,3904.000
1.401,0.250,5.817,2.402,256.000,-11730.000,3872.000
1.495,0.250,5.753,2.769,389.250,-11407.000,3840.000
1.601,0.250,5.761,2.810,312.000,-11390.000,3840.000
1.809,0.250,5.614,3.173,283.250,-11832.000,3840.000
1.942,0.250,5.552,2.706,233.000,-11900.000,3872.000
2.083,0.250,5.546,3.102,377.000,-11985.000,3872.000
2.204,0.250,5.478,3.175,457.500,-11968.000,3872.000
2.307,0.250,5.474,2.969,389.000,-11951.000,3840.000
2.437,0.250,5.415,1.875,350.500,-11832.000,3840.000
2.627,0.250,5.330,1.870,323.750,-11798.000,3872.000
2.758,0.250,5.498,2.550,363.250,-11594.000,3872.000
2.895,0.236,5.452,2.542,362.500,-11747.000,3872.000
3.099,0.204,5.404,1.835,333.500,-11747.000,3872.000
3.274,0.173,5.323,2.661,637.250,-11407.000,3840.000
3.369,0.152,5.251,1.498,346.000,-11492.000,3840.000
3.499,0.000,5.184,2.723,410.250,-11339.000,3840.000
3.650,0.000,5.099,2.300,388.000,-7820.000,3904.000
REACHED GOAL 1
3.779,0.250,5.337,2.725,390.250,-7701.000,3808.000
3.922,0.250,5.284,2.202,232.500,-12036.000,3872.000
4.139,0.237,5.317,2.180,479.000,-12274.000,3904.000
